variant,weights,split,frame_id,time,loss,return_rmse,return_accuracy,return_f1,intensity_rmse,intensity_medae,intensity_lpips,intensity_ssim,intensity_psnr,depth_rmse_m,depth_medae_m,depth_lpips,depth_ssim,depth_psnr,cd_m2,point_fscore
hybrid44,ema,train,8122,0.03999999910593033,0.007186559494584799,0.2658766210079193,0.9602088849661665,0.9736362484527742,0.08344926685094833,0.022092074155807495,0.13763581216335297,0.7658541466609469,21.57154977283138,2.595167875289917,0.022063732147216797,0.11051780730485916,0.8832059166158123,29.778490991784288,0.05849991738796234,0.9682354927062988
hybrid44,ema,train,8123,0.05999999865889549,0.007775363977998495,0.2651798129081726,0.9614298323036187,0.9744454407235585,0.0830855518579483,0.022181114181876183,0.14005833864212036,0.7654573739241229,21.609490201789583,2.7405760288238525,0.028899669647216797,0.10783219337463379,0.8856415400091663,29.304962921032708,0.07583463191986084,0.9440376162528992
hybrid44,ema,train,8124,0.07999999821186066,0.006990025285631418,0.2634030878543854,0.9613857016769638,0.97438499595039,0.08138378709554672,0.021657109260559082,0.11009771376848221,0.7746131636900121,21.78924212890346,2.611177682876587,0.020631790161132812,0.11231568455696106,0.8872854910277813,29.725071628975,0.06438975781202316,0.9717411398887634
hybrid44,ema,train,8125,0.10000000149011612,0.0063813007436692715,0.2605869174003601,0.9661812297734628,0.9775551845668706,0.07792867720127106,0.021252021193504333,0.11448020488023758,0.7880939657342947,22.166053502712813,2.5362889766693115,0.019593477249145508,0.10141904652118683,0.8993427542436999,29.97782512694904,0.06343384087085724,0.9705165028572083
hybrid44,ema,train,8126,0.11999999731779099,0.006562638096511364,0.25826001167297363,0.9653133274492498,0.9769915303852308,0.07924133539199829,0.020793840289115906,0.12001512944698334,0.7896762717091195,22.0209643507361,2.601250410079956,0.019444942474365234,0.09446057677268982,0.897960897674352,29.758156432365688,0.05743737891316414,0.9719648957252502
hybrid44,ema,train,8127,0.14000000059604645,0.006346120499074459,0.2551974952220917,0.9683142100617829,0.9789240915050587,0.07625836879014969,0.020299911499023438,0.11584429442882538,0.8012840232682507,22.354250124249457,2.4164369106292725,0.021871089935302734,0.09081549942493439,0.902381296908029,30.398290334988417,0.0578659251332283,0.9652366042137146
hybrid44,ema,train,8128,0.1599999964237213,0.006281043402850628,0.25494271516799927,0.9697558105325096,0.9798951732770085,0.07601658999919891,0.020155668258666992,0.1131581962108612,0.8034533442154036,22.38183246597056,2.637779712677002,0.020043611526489258,0.07665650546550751,0.9069953112971301,29.637029193157115,0.07449358701705933,0.969490647315979
hybrid44,ema,train,8129,0.18000000715255737,0.0053918925113976,0.2530899941921234,0.9716092968520152,0.9811169380087665,0.07350926846265793,0.019776970148086548,0.10671666264533997,0.8147625467103031,22.67315820458566,2.1854970455169678,0.017543792724609375,0.07746903598308563,0.9134708001998831,31.270794929794352,0.04689429700374603,0.9741044640541077
hybrid44,ema,train,8131,0.2199999988079071,0.005460437387228012,0.257409930229187,0.967402177110915,0.9783208436870217,0.07415387034416199,0.019950777292251587,0.11289447546005249,0.8122948342504989,22.597323733023543,2.0283432006835938,0.0174560546875,0.0815444141626358,0.9086785657059256,31.918971290601505,0.05296120047569275,0.9760505557060242
hybrid44,ema,train,8132,0.23999999463558197,0.005287652835249901,0.24771711230278015,0.9750073551044425,0.9833521140561462,0.07215902209281921,0.01965413987636566,0.10643628984689713,0.8260961412206673,22.834187669036652,2.256992816925049,0.018050193786621094,0.06673230975866318,0.9242354854805209,30.991196222023486,0.0502404049038887,0.9734237790107727
hybrid44,ema,train,8133,0.25999999046325684,0.005195028148591518,0.24674701690673828,0.9748455428067079,0.983231019671681,0.07119417935609818,0.018634021282196045,0.10828858613967896,0.8323850525680191,22.951110478359617,2.1151840686798096,0.01831817626953125,0.057865701615810394,0.9252511269334709,31.55483626149726,0.043826811015605927,0.9746863842010498
hybrid44,ema,train,8134,0.2800000011920929,0.005343627650290728,0.2476194202899933,0.9742571344513092,0.9828367431003708,0.07229568809270859,0.01892382651567459,0.09641994535923004,0.8297666433383436,22.81775204118048,2.251131296157837,0.019332170486450195,0.05630785599350929,0.9256764215749627,31.01378319771811,0.04350302368402481,0.9728179574012756
hybrid44,ema,train,8135,0.30000001192092896,0.005322503857314587,0.24764463305473328,0.9731685789938217,0.9820941236526417,0.07179409265518188,0.01894409954547882,0.10616117715835571,0.8329315275984073,22.87822615959727,2.257817506790161,0.018212318420410156,0.0520155094563961,0.9224638436685401,30.98802318460431,0.041731685400009155,0.9758658409118652
hybrid44,ema,train,8136,0.3199999928474426,0.00518756965175271,0.24805821478366852,0.9733451015004413,0.982207034702174,0.07306104153394699,0.018982887268066406,0.11065280437469482,0.8287564743920655,22.72628277050724,2.168823003768921,0.017755985260009766,0.060275934636592865,0.9243319328745884,31.337317679982554,0.04235413670539856,0.976585328578949
hybrid44,ema,train,8137,0.3400000035762787,0.005048198625445366,0.2468007355928421,0.9753015592821418,0.983506390168669,0.07088085263967514,0.01861332356929779,0.10350402444601059,0.8360719202635891,22.989421112231142,2.0876169204711914,0.01811385154724121,0.06089554727077484,0.9281410267119327,31.668783698264168,0.04225458204746246,0.9751044511795044
hybrid44,ema,train,8138,0.36000001430511475,0.005328565835952759,0.25090938806533813,0.9719035010297146,0.9812270252206562,0.07365110516548157,0.01910710334777832,0.10467951744794846,0.8289063322087221,22.656414440079434,2.151089668273926,0.016794204711914062,0.06999003142118454,0.9215075875872609,31.40862988699365,0.040116023272275925,0.9767516255378723
hybrid44,ema,train,8139,0.3799999952316284,0.0047134472988545895,0.24897749722003937,0.9741835834068844,0.9827285878775353,0.07074549794197083,0.018536224961280823,0.10618414729833603,0.8406095165562817,23.006024098573548,1.8850398063659668,0.015096426010131836,0.05310187116265297,0.929768500321101,32.55538930772187,0.044390998780727386,0.9795497059822083
hybrid44,ema,train,8141,0.41999998688697815,0.005418412387371063,0.2610437870025635,0.9641953515739924,0.9760031548851424,0.07556542754173279,0.01971423625946045,0.11026019603013992,0.823114255407836,22.43353678522375,1.8573755025863647,0.015749692916870117,0.06133095547556877,0.9093615417741981,32.6838056169637,0.036867234855890274,0.981381356716156
hybrid44,ema,train,8142,0.4399999976158142,0.005532878916710615,0.25543761253356934,0.9686378346572522,0.9789502784250227,0.07491929829120636,0.01934763789176941,0.10681519657373428,0.8282798973528603,22.508125858975312,2.2002053260803223,0.016701459884643555,0.06455188989639282,0.916118057784115,31.212535253751277,0.037300895899534225,0.9791440367698669
hybrid44,ema,train,8143,0.46000000834465027,0.005397005472332239,0.25508686900138855,0.9692997940570756,0.9793470623744446,0.07446195930242538,0.018797025084495544,0.10605169832706451,0.830294119314048,22.56131049937303,2.060316562652588,0.0158843994140625,0.0632687360048294,0.9179745889735423,31.783120480062095,0.05134904012084007,0.9779760241508484
hybrid44,ema,train,8144,0.47999998927116394,0.006642666645348072,0.2633388638496399,0.9603706972639011,0.9733124640897114,0.07863172888755798,0.019746318459510803,0.11090800911188126,0.8097565352250499,22.088043643449584,2.374521017074585,0.02180004119873047,0.08918418735265732,0.898674474314968,30.550279420620075,0.0471111461520195,0.9713093638420105
hybrid44,ema,train,8145,0.5,0.006496538408100605,0.2674115002155304,0.958267137393351,0.9718877889750983,0.08062689006328583,0.020508065819740295,0.13031430542469025,0.7922762748754598,21.870401852581608,2.363363742828369,0.01764678955078125,0.09059130400419235,0.8948994621875064,30.59118826049039,0.05339817702770233,0.973723292350769
hybrid44,ema,train,8146,0.5199999809265137,0.007538137026131153,0.2778785824775696,0.9485878199470432,0.9654046028210839,0.084346704185009,0.022021248936653137,0.12766502797603607,0.7648820726696052,21.47863786283982,2.6429083347320557,0.02070474624633789,0.11508291959762573,0.8778348818783049,29.620157491524537,0.051840268075466156,0.9679252505302429
hybrid44,ema,train,8147,0.5400000214576721,0.008250144310295582,0.28419971466064453,0.9425419240953221,0.9611706463606178,0.08608604222536087,0.022191643714904785,0.1426081657409668,0.7461902075693895,21.301344928713426,2.7345781326293945,0.02541518211364746,0.1281416118144989,0.8674156155176244,29.323992945428987,0.06285914778709412,0.9549741744995117
hybrid44,ema,train,8148,0.5600000023841858,0.009730185382068157,0.29994404315948486,0.9231685789938218,0.9480272650380617,0.09606868773698807,0.024951770901679993,0.1701415777206421,0.6866200063203657,20.34836295039609,2.879490375518799,0.030256032943725586,0.1671503186225891,0.8289778759852198,28.875487123366245,0.07171684503555298,0.9450255036354065
hybrid44,ema,train,8149,0.5799999833106995,0.00911229569464922,0.30266961455345154,0.9245072080023536,0.9484335121882598,0.09336889535188675,0.024996142834424973,0.17513465881347656,0.6861532461026321,20.59595579536017,2.616549491882324,0.027172327041625977,0.1531444936990738,0.835250447710474,29.707221044767063,0.06294821947813034,0.9507388472557068
hybrid44,ema,train,8151,0.6200000047683716,0.009518264792859554,0.3148513734340668,0.9082082965578111,0.9366548909733219,0.10339432209730148,0.02624604105949402,0.19160062074661255,0.6418529863006187,19.71006634643897,2.328545570373535,0.023356199264526367,0.2300715297460556,0.8004965471648517,30.720104977254785,0.034484051167964935,0.9762909412384033
hybrid44,ema,train,8152,0.6399999856948853,0.008221371099352837,0.30708232522010803,0.917799352750809,0.9430365552814532,0.0967775285243988,0.02333061397075653,0.15663515031337738,0.6816259339147678,20.284509390828617,2.0098745822906494,0.019422292709350586,0.1756073534488678,0.832144969662492,31.998420318084783,0.042165257036685944,0.9786368608474731
hybrid44,ema,train,8153,0.6600000262260437,0.008701701648533344,0.3100302815437317,0.9142983230361871,0.9404172632440172,0.10128595679998398,0.024211391806602478,0.1603604108095169,0.6824126746086406,19.889015295824958,2.0959632396698,0.01986706256866455,0.17390570044517517,0.8305306002036711,31.63412677205551,0.03770999610424042,0.9795718193054199
hybrid44,ema,train,8154,0.6800000071525574,0.009547052904963493,0.3160693943500519,0.9076345984112975,0.9362181928995886,0.10837094485759735,0.02587655372917652,0.18356075882911682,0.6630733426385006,19.301742791262836,2.249018430709839,0.021105527877807617,0.18465328216552734,0.8186691349559718,31.02193935601729,0.040899328887462616,0.9758170247077942
hybrid44,ema,train,8155,0.699999988079071,0.010062331333756447,0.3187255263328552,0.9024418946749044,0.9328146527271254,0.11290068924427032,0.027101457118988037,0.2192155420780182,0.6383160380093056,18.946068018085814,2.331915855407715,0.02237677574157715,0.22926372289657593,0.8012744151273016,30.707541975985357,0.04797904193401337,0.9783920049667358
hybrid44,ema,train,8156,0.7200000286102295,0.010051079094409943,0.31900182366371155,0.9027802294792586,0.9326155446119964,0.11313549429178238,0.026457704603672028,0.23405832052230835,0.6416212739988048,18.92802270340713,2.2932121753692627,0.021236419677734375,0.2550826072692871,0.7973450848562038,30.85291505822373,0.039648279547691345,0.9794658422470093
hybrid44,ema,train,8157,0.7400000095367432,0.010408448986709118,0.32023295760154724,0.8992203589290968,0.9295563210117731,0.11305077373981476,0.02621212601661682,0.22565746307373047,0.6319303655536987,18.934528952991133,2.4204111099243164,0.02134120464324951,0.2382022738456726,0.7879557377072132,30.38401669617397,0.04896313697099686,0.9805357456207275
hybrid44,ema,train,8158,0.7599999904632568,0.00976015068590641,0.31722748279571533,0.9049132097675787,0.9327381324009906,0.109717957675457,0.025403901934623718,0.21599248051643372,0.641532563405561,19.194445884328964,2.0781924724578857,0.021390676498413086,0.23785004019737244,0.795139056391001,31.708083969254353,0.042824290692806244,0.9776703119277954
hybrid44,ema,train,8159,0.7799999713897705,0.010588190518319607,0.3210340142250061,0.8988084730803177,0.9270697496898953,0.11259224265813828,0.02455565333366394,0.2427729070186615,0.6068110720519296,18.969830662738815,2.5133988857269287,0.02236759662628174,0.2848261892795563,0.773351688179122,30.056571376335846,0.04873155802488327,0.9727709293365479
hybrid44,ema,train,8161,0.8199999928474426,0.009709238074719906,0.3130418062210083,0.9090173580464843,0.9308930826042751,0.10590282827615738,0.01973186433315277,0.2564311921596527,0.6340039336196736,19.501849099199255,2.4555389881134033,0.0196225643157959,0.2923416495323181,0.7903590958653013,30.258863096415748,0.03821001946926117,0.9675686955451965
hybrid44,ema,train,8162,0.8399999737739563,0.009118580259382725,0.3067491352558136,0.9144895557516917,0.9333669574387603,0.10275913774967194,0.017587438225746155,0.23298725485801697,0.6539950366307637,19.7635908889688,2.2925384044647217,0.017203807830810547,0.2713333070278168,0.79852579343415,30.85546718070993,0.03706928715109825,0.9729886651039124
hybrid44,ema,train,8163,0.8600000143051147,0.0085750175639987,0.3000287413597107,0.9225507502206531,0.9372100511621806,0.09994304925203323,0.01567743718624115,0.19989825785160065,0.681693625670227,20.00494834842867,2.3216116428375244,0.014515399932861328,0.26654481887817383,0.813311858294234,30.746008248444614,0.04580081254243851,0.9730362892150879
hybrid44,ema,train,8164,0.8799999952316284,0.008521029725670815,0.29895099997520447,0.9240953221535746,0.9349207950761781,0.10222978889942169,0.01301160454750061,0.2489745318889618,0.6711113240967151,19.808450472360924,2.286972999572754,0.011766910552978516,0.2845773994922638,0.8140789387914728,30.876579316002058,0.046766720712184906,0.9708693623542786
hybrid44,ema,train,8165,0.8999999761581421,0.00834761094301939,0.2965264320373535,0.9255075022065313,0.9323555341828964,0.10032971203327179,0.009528718888759613,0.1950388252735138,0.6790442000002065,19.971408720067444,2.226468801498413,0.009567499160766602,0.31101635098457336,0.824014231666312,31.1094670347078,0.05432361364364624,0.9676782488822937
hybrid44,ema,train,8166,0.9200000166893005,0.007907630875706673,0.2892186939716339,0.9333921741688732,0.9371721937005688,0.09668221324682236,0.007228732109069824,0.20879799127578735,0.7078599791929544,20.29306849783123,2.141718864440918,0.0069141387939453125,0.3206717073917389,0.8355536497351521,31.446550363011575,0.04880533739924431,0.9608445763587952
hybrid44,ema,train,8167,0.9399999976158142,0.008457445539534092,0.2903880476951599,0.9294204177699323,0.9337402640446334,0.09844018518924713,0.007747218012809753,0.1957692801952362,0.7012187241357142,20.13655155821619,2.3177168369293213,0.0076291561126708984,0.30900999903678894,0.8275222967985855,30.760592182659934,0.05313314497470856,0.9607395529747009
hybrid44,ema,train,8168,0.9599999785423279,0.008191332221031189,0.29047784209251404,0.931715210355987,0.9379229185054427,0.0938672125339508,0.009016253054141998,0.17372533679008484,0.7169929910051818,20.54972145978304,2.362227201461792,0.008984088897705078,0.27260488271713257,0.8376442466989251,30.595366514052948,0.05272936075925827,0.9624565243721008
hybrid44,ema,train,8169,0.9800000190734863,0.00854736752808094,0.296314537525177,0.9270962047661077,0.9372085951753497,0.09685913473367691,0.012843688949942589,0.18139193952083588,0.6994324234971016,20.27718832460103,2.3505358695983887,0.012267827987670898,0.2642466127872467,0.8279185060394312,30.63846222336977,0.03990085422992706,0.9651857018470764
hybrid44,ema,train,8170,1.0,0.008182660676538944,0.29698213934898376,0.9298911444542513,0.9439939834073657,0.09580512344837189,0.01631435751914978,0.1772337257862091,0.7096216874561115,20.372225296307835,2.178034543991089,0.014518380165100098,0.254087895154953,0.8308784192699932,31.300504451718663,0.038137584924697876,0.9698606133460999
hybrid44_untied,ema,development,8130,0.20000000298023224,0.011733475141227245,0.2834523320198059,0.9367755222124154,0.9582783256969791,0.10560179501771927,0.028683513402938843,0.167830690741539,0.6402304870654377,19.526574243798574,3.3327760696411133,0.04906439781188965,0.1830005794763565,0.8168671322542073,27.605677134894485,0.08124181628227234,0.9049735069274902
hybrid44_untied,ema,development,8140,0.4000000059604645,0.008870980702340603,0.26962170004844666,0.9519858781994704,0.9679251587036418,0.09473028033971786,0.024247899651527405,0.13947924971580505,0.7216786115064049,20.470223689798495,2.810601234436035,0.03550839424133301,0.10271658003330231,0.8661385208579572,29.085815036873687,0.05739400535821915,0.9511037468910217
hybrid44_untied,ema,development,8150,0.6000000238418579,0.021549541503190994,0.3719843029975891,0.8178434833774639,0.8747889218075372,0.1526758223772049,0.04880022257566452,0.3437381386756897,0.2798503927754275,16.324594949244272,3.9644956588745117,0.12085962295532227,0.35141927003860474,0.5821675839791254,26.09804075209646,0.11721880733966827,0.8669776916503906
hybrid44_untied,ema,development,8160,0.800000011920929,0.014970889315009117,0.34947535395622253,0.8541629891144454,0.8929096094020048,0.1379069685935974,0.03251306712627411,0.32390332221984863,0.423622342370109,17.208275433719578,2.934760332107544,0.038814544677734375,0.3407852351665497,0.6802423938689027,28.71034715761556,0.06450926512479782,0.944930374622345
hybrid44_untied,raw,development,8130,0.20000000298023224,0.011631879024207592,0.28249886631965637,0.9380258899676376,0.9591101879980201,0.10497896373271942,0.028447549790143967,0.15918612480163574,0.645308762453016,19.57795462994767,3.3387937545776367,0.048926591873168945,0.17796942591667175,0.8193633044983855,27.590007823901722,0.09128601849079132,0.9046730399131775
hybrid44_untied,raw,development,8140,0.4000000059604645,0.008908122777938843,0.2690332233905792,0.9515739923506914,0.96765890558994,0.09538310766220093,0.024429284036159515,0.14121074974536896,0.7205570931227308,20.410570956826884,2.8155617713928223,0.03574085235595703,0.10393467545509338,0.8649326986221915,29.07049822456831,0.06303974986076355,0.9508598446846008
hybrid44_untied,raw,development,8150,0.6000000238418579,0.02140611782670021,0.3708879053592682,0.8192997940570756,0.8765104449403864,0.15238071978092194,0.04950585961341858,0.34077733755111694,0.28170095034540565,16.341399298048216,3.937650203704834,0.12029397487640381,0.35448503494262695,0.5861904014832618,26.157056892483634,0.11879314482212067,0.8686453700065613
hybrid44_untied,raw,development,8160,0.800000011920929,0.014924151822924614,0.3484056293964386,0.8553692262430127,0.8938710304181688,0.13797880709171295,0.03259509801864624,0.32393166422843933,0.4257902152453896,17.20375211257482,2.948380708694458,0.038964271545410156,0.33795246481895447,0.6828796480415936,28.670128751852108,0.06861008703708649,0.9438614845275879
hybrid44_untied,ema,train,8120,0.0,0.006897585932165384,0.26736363768577576,0.9573992350691379,0.9718441316014622,0.08362089097499847,0.023066505789756775,0.1314128339290619,0.7738057609376469,21.55370428942362,2.4967823028564453,0.019706010818481445,0.12193235754966736,0.8797550088294362,30.114186096555827,0.09394959360361099,0.975287139415741
hybrid44_untied,ema,train,8121,0.019999999552965164,0.00711173377931118,0.26823413372039795,0.9573109738158282,0.9717814080124465,0.08446231484413147,0.02318233996629715,0.12792089581489563,0.7649057579359635,21.466740201616368,2.5217697620391846,0.019770383834838867,0.11534814536571503,0.8805008183882573,30.02769088251212,0.06554136425256729,0.9710721373558044
hybrid44_untied,ema,train,8122,0.03999999910593033,0.006439745891839266,0.2631608545780182,0.9628567225654604,0.9753713800805673,0.08147404342889786,0.022650858387351036,0.11206012964248657,0.7802639914673999,21.77961486227078,2.398063898086548,0.019418716430664062,0.10071082413196564,0.8936317220968704,30.464584698715406,0.05389614403247833,0.9738216996192932
hybrid44_untied,ema,train,8123,0.05999999865889549,0.0070243580266833305,0.2643578052520752,0.9623712856722565,0.9750526644300539,0.08243296295404434,0.022809892892837524,0.12875567376613617,0.7729264405709455,21.67798199347597,2.5879740715026855,0.023302793502807617,0.093660369515419,0.8896550892446783,29.80260094364847,0.05684513971209526,0.9657029509544373
hybrid44_untied,ema,train,8124,0.07999999821186066,0.006297047715634108,0.25921496748924255,0.9671226831421006,0.9781740412691282,0.0779828205704689,0.021333511918783188,0.09932660311460495,0.7946500792063859,22.160021186764745,2.497115135192871,0.019682884216308594,0.08298987150192261,0.9008872471724619,30.113028551399804,0.05491967126727104,0.9740780591964722
hybrid44_untied,ema,train,8125,0.10000000149011612,0.006256586872041225,0.26036620140075684,0.9666078258311268,0.9778415524579283,0.07748597115278244,0.021575570106506348,0.11718271672725677,0.7952638178993594,22.215538201209863,2.5796005725860596,0.0200653076171875,0.08552607893943787,0.903218941288879,29.83075031640052,0.05411048233509064,0.9736929535865784
hybrid44_untied,ema,train,8126,0.11999999731779099,0.005771869793534279,0.2549479901790619,0.9700941453368638,0.980105101431689,0.07541529834270477,0.02051331102848053,0.11053773760795593,0.8065877725710531,22.450811237535817,2.4203646183013916,0.017763614654541016,0.07057255506515503,0.9113798763191577,30.38418389976436,0.047245800495147705,0.9748319983482361
hybrid44_untied,ema,train,8127,0.14000000059604645,0.0054980916902422905,0.253910094499588,0.9714769049720506,0.981003791404191,0.07365639507770538,0.02025023102760315,0.11007853597402573,0.8172610579560986,22.65579113452477,2.26142954826355,0.018167972564697266,0.07059863954782486,0.9158166877123374,30.974138373759423,0.053375788033008575,0.9740005731582642
hybrid44_untied,ema,train,8128,0.1599999964237213,0.005622290540486574,0.2520104646682739,0.9724771991762283,0.9816864875446581,0.07411348819732666,0.020486801862716675,0.11049911379814148,0.8158080103131031,22.60205521067231,2.4444990158081055,0.018497228622436523,0.06433828920125961,0.9181605789635247,30.29800274507469,0.08047853410243988,0.9735255241394043
hybrid44_untied,ema,train,8129,0.18000000715255737,0.005268502049148083,0.2514278292655945,0.9724771991762283,0.981691505289012,0.07170917093753815,0.020179688930511475,0.10310804843902588,0.8207870344460844,22.88850619676312,2.2060930728912354,0.018259048461914062,0.07185756415128708,0.9183177504368094,31.189323196602253,0.05061061680316925,0.9748836159706116
hybrid44_untied,ema,train,8131,0.2199999988079071,0.005965731106698513,0.25798919796943665,0.9652103559870551,0.9768674745933467,0.07620998471975327,0.02095770463347435,0.11411384493112564,0.7988346409447772,22.359762485117216,2.242889165878296,0.019644737243652344,0.07861540466547012,0.9011655814456929,31.04564380294284,0.05005820840597153,0.9742079973220825
hybrid44_untied,ema,train,8132,0.23999999463558197,0.005923901218920946,0.24724027514457703,0.9740217711091498,0.9826937399553135,0.07503660768270493,0.020131051540374756,0.10267747193574905,0.8171432266669302,22.49453600382298,2.362797260284424,0.023606061935424805,0.06255248934030533,0.918395168806536,30.593270578842827,0.05139285698533058,0.968379557132721
hybrid44_untied,ema,train,8133,0.25999999046325684,0.005561460740864277,0.2475721389055252,0.9744777875845837,0.9829816869218923,0.07333044707775116,0.01971830427646637,0.09818001091480255,0.8220029862277158,22.694313641620685,2.206845998764038,0.022099018096923828,0.0627174898982048,0.9210438025083505,31.186358849964407,0.053538382053375244,0.971567690372467
hybrid44_untied,ema,train,8134,0.2800000011920929,0.004826729651540518,0.24643638730049133,0.9753309796999118,0.9835447882017014,0.07016605138778687,0.019534273073077202,0.09353581815958023,0.8328846366613865,23.077459279917928,2.1907923221588135,0.016663789749145508,0.057930268347263336,0.9291726878742187,31.249775068906864,0.04834744334220886,0.9799614548683167
hybrid44_untied,ema,train,8135,0.30000001192092896,0.004892183467745781,0.24764390289783478,0.9748161223889379,0.9831870052835228,0.0693846270442009,0.019640222191810608,0.09560190886259079,0.8353511030992988,23.174734677004093,2.1330149173736572,0.016438961029052734,0.0529644601047039,0.9259416047718219,31.4819218141994,0.04596637189388275,0.9789654016494751
hybrid44_untied,ema,train,8136,0.3199999928474426,0.004797038622200489,0.2464803159236908,0.9753604001176817,0.9835537620155724,0.07074998319149017,0.019145861268043518,0.1039721816778183,0.8355927844587616,23.005472981748554,2.0937037467956543,0.01580047607421875,0.059707798063755035,0.9290979655221311,31.643495048587656,0.03678333759307861,0.9806273579597473
hybrid44_untied,ema,train,8137,0.3400000035762787,0.004825175739824772,0.24770987033843994,0.9744336569579288,0.9829263021396153,0.07024741172790527,0.019256174564361572,0.1059717908501625,0.8348551740162293,23.067393904825696,1.9706604480743408,0.016481876373291016,0.061046116054058075,0.9260390246590542,32.16956386776676,0.03874243050813675,0.9795066118240356
hybrid44_untied,ema,train,8138,0.36000001430511475,0.00601582694798708,0.2535266876220703,0.9707413945278023,0.9804549697833242,0.07765040546655655,0.020250096917152405,0.10913833975791931,0.8068424730173741,22.197125174937543,2.3548412322998047,0.022000551223754883,0.08205492049455643,0.9105906636318222,30.622566822570608,0.048669055104255676,0.9715755581855774
hybrid44_untied,ema,train,8139,0.3799999952316284,0.004846496973186731,0.246535524725914,0.9742277140335392,0.9827341532639547,0.07152017205953598,0.019153118133544922,0.11294747143983841,0.8347027396697891,22.91142930221007,1.9502346515655518,0.01655125617980957,0.05917561799287796,0.9255202698043301,32.26006224963823,0.0440092496573925,0.9804533123970032
hybrid44_untied,ema,train,8141,0.41999998688697815,0.005613106302917004,0.25829920172691345,0.9645483965872316,0.9762407082437841,0.07518218457698822,0.01997937262058258,0.1147346943616867,0.8217487782465563,22.477701023644677,2.039355993270874,0.017012357711791992,0.07596254348754883,0.9052936265231811,31.8719385038308,0.03934120759367943,0.9830588698387146
